ID,Primary Cell Line Name,Compound,IC50 (uM)
2415,NCI-H1648,17-AAG,-0.9
2416,NCI-H1648,PHA-665752,-0.9
2417,NCI-H1648,Lapatinib,0.43
2418,NCI-H1648,Nutlin-3,-0.9
2419,NCI-H1648,AZD0530,-0.9
2420,NCI-H1648,PF2341066,-0.9
2421,NCI-H1648,L-685458,-0.9
2422,NCI-H1648,ZD-6474,-0.9
2423,NCI-H1648,Panobinostat,1.07
2424,NCI-H1648,Sorafenib,-0.9
2425,NCI-H1648,Topotecan,-0.25
2426,NCI-H1648,LBW242,-0.9
2427,NCI-H1648,PD-0325901,-0.9
2428,NCI-H1648,PD-0332991,-0.9
2429,NCI-H1648,Paclitaxel,2.6
2430,NCI-H1648,AZD6244,-0.9
2431,NCI-H1648,PLX4720,-0.76
2432,NCI-H1648,RAF265,0.02
2433,NCI-H1648,TAE684,-0.9
2434,NCI-H1648,TKI258,-0.9
2435,NCI-H1648,Erlotinib,-0.9
2436,NCI-H2052,AEW541,-0.9
2437,NCI-H2052,Nilotinib,-0.9
2438,NCI-H2052,17-AAG,0.62
2439,NCI-H2052,PHA-665752,-0.9
2440,NCI-H2052,Lapatinib,-0.9
2441,NCI-H2052,Nutlin-3,-0.9
2442,NCI-H2052,AZD0530,-0.9
2443,NCI-H2052,PF2341066,-0.88
2444,NCI-H2052,L-685458,-0.9
2445,NCI-H2052,ZD-6474,-0.9
2446,NCI-H2052,Panobinostat,0.99
2447,NCI-H2052,Sorafenib,-0.9
2448,NCI-H2052,Topotecan,0.75
2449,NCI-H2052,LBW242,-0.9
2450,NCI-H2052,PD-0325901,-0.9
2451,NCI-H2052,PD-0332991,-0.9
2452,NCI-H2052,Paclitaxel,1.36
2453,NCI-H2052,AZD6244,-0.9
2454,NCI-H2052,PLX4720,-0.9
2455,NCI-H2052,RAF265,0.16
2456,NCI-H2052,TAE684,-0.59
2457,NCI-H2052,TKI258,-0.9
2458,NCI-H2052,Erlotinib,-0.9
2459,MC116,AEW541,-0.9
2460,MC116,Nilotinib,-0.9
2461,MC116,17-AAG,0.13
2462,MC116,PHA-665752,-0.9
2463,MC116,Lapatinib,-0.9
2464,MC116,Nutlin-3,-0.9
2465,MC116,AZD0530,-0.9
2466,MC116,PF2341066,-0.9
2467,MC116,L-685458,-0.9
2468,MC116,ZD-6474,-0.9
2469,MC116,Panobinostat,0.95
2470,MC116,Sorafenib,-0.9
2471,MC116,Topotecan,0.9
2472,MC116,LBW242,-0.9
2473,MC116,PD-0325901,-0.9
2474,MC116,PD-0332991,-0.9
2475,MC116,Paclitaxel,1.92
2476,MC116,AZD6244,-0.9
2477,MC116,PLX4720,-0.9
2478,MC116,RAF265,-0.9
2479,MC116,TAE684,-0.9
2480,MC116,TKI258,-0.9
2481,MC116,Erlotinib,-0.9
2482,8-MG-BA,AEW541,-0.59
2483,8-MG-BA,17-AAG,0.63
2484,8-MG-BA,PHA-665752,-0.9
2485,8-MG-BA,Lapatinib,-0.72
2486,8-MG-BA,Nutlin-3,-0.9
2487,8-MG-BA,AZD0530,-0.65
2488,8-MG-BA,PF2341066,-0.9
2489,8-MG-BA,L-685458,-0.9
2490,8-MG-BA,ZD-6474,-0.35
2491,8-MG-BA,Panobinostat,0.95
2492,8-MG-BA,Sorafenib,-0.9
2493,8-MG-BA,Topotecan,0.5
2494,8-MG-BA,LBW242,1.38
2495,8-MG-BA,PD-0325901,-0.9
2496,8-MG-BA,Paclitaxel,2.6
2497,8-MG-BA,AZD6244,-0.9
2498,8-MG-BA,PLX4720,-0.9
2499,8-MG-BA,TAE684,-0.38
2500,8-MG-BA,TKI258,0.27
2501,8-MG-BA,Erlotinib,-0.89
2502,PC-3,AEW541,-0.9
2503,PC-3,Nilotinib,-0.9
2504,PC-3,17-AAG,0.41
2505,PC-3,PHA-665752,-0.9
2506,PC-3,Lapatinib,-0.9
2507,PC-3,Nutlin-3,-0.9
2508,PC-3,AZD0530,-0.57
2509,PC-3,PF2341066,-0.9
2510,PC-3,L-685458,-0.9
2511,PC-3,ZD-6474,-0.7
2512,PC-3,Panobinostat,1.08
2513,PC-3,Sorafenib,-0.9
2514,PC-3,Irinotecan,0.41
2515,PC-3,Topotecan,-0.05
2516,PC-3,LBW242,-0.9
2517,PC-3,PD-0325901,-0.9
2518,PC-3,PD-0332991,-0.9
2519,PC-3,Paclitaxel,1.75
2520,PC-3,AZD6244,-0.9
2521,PC-3,PLX4720,-0.9
2522,PC-3,RAF265,-0.9
2523,PC-3,TAE684,-0.81
2524,PC-3,TKI258,-0.9
2525,PC-3,Erlotinib,-0.9
2526,G-361,AEW541,-0.56
2527,G-361,Nilotinib,-0.9
2528,G-361,17-AAG,1.05
2529,G-361,PHA-665752,-0.76
2530,G-361,Lapatinib,-0.48
2531,G-361,Nutlin-3,-0.9
2532,G-361,AZD0530,-0.84
2533,G-361,PF2341066,-0.63
2534,G-361,L-685458,-0.9
2535,G-361,ZD-6474,-0.78
2536,G-361,Panobinostat,1.68
2537,G-361,Sorafenib,-0.7
2538,G-361,Irinotecan,0.65
2539,G-361,Topotecan,0.35
2540,G-361,LBW242,-0.9
2541,G-361,PD-0325901,1.62
2542,G-361,PD-0332991,-0.9
2543,G-361,Paclitaxel,2.24
2544,G-361,AZD6244,0.38
2545,G-361,PLX4720,-0.11
2546,G-361,RAF265,0.25
2547,G-361,TAE684,-0.69
2548,G-361,TKI258,-0.42
2549,G-361,Erlotinib,-0.64
2550,CAL-78,AEW541,-0.74
2551,CAL-78,Nilotinib,-0.9
2552,CAL-78,17-AAG,1
2553,CAL-78,PHA-665752,-0.9
2554,CAL-78,Lapatinib,-0.9
2555,CAL-78,Nutlin-3,-0.9
2556,CAL-78,AZD0530,-0.9
2557,CAL-78,PF2341066,-0.89
2558,CAL-78,L-685458,-0.9
2559,CAL-78,ZD-6474,-0.9
2560,CAL-78,Panobinostat,1.09
2561,CAL-78,Sorafenib,-0.9
2562,CAL-78,Irinotecan,0.54
2563,CAL-78,Topotecan,0.28
2564,CAL-78,LBW242,-0.9
2565,CAL-78,PD-0325901,-0.9
2566,CAL-78,PD-0332991,-0.9
2567,CAL-78,Paclitaxel,2.25
2568,CAL-78,AZD6244,-0.9
2569,CAL-78,PLX4720,-0.9
2570,CAL-78,RAF265,-0.9
2571,CAL-78,TAE684,-0.55
2572,CAL-78,TKI258,-0.44
2573,CAL-78,Erlotinib,-0.9
2574,G-401,AEW541,-0.15
2575,G-401,Nilotinib,-0.9
2576,G-401,17-AAG,1.07
2577,G-401,PHA-665752,-0.9
2578,G-401,Lapatinib,-0.9
2579,G-401,Nutlin-3,-0.73
2580,G-401,AZD0530,-0.9
2581,G-401,PF2341066,-0.86
2582,G-401,L-685458,-0.84
2583,G-401,ZD-6474,-0.77
2584,G-401,Panobinostat,1.89
2585,G-401,Sorafenib,-0.57
2586,G-401,Irinotecan,1.07
2587,G-401,Topotecan,0.74
2588,G-401,LBW242,-0.9
2589,G-401,PD-0325901,-0.46
2590,G-401,PD-0332991,-0.9
2591,G-401,Paclitaxel,2.26
2592,G-401,AZD6244,-0.9
2593,G-401,PLX4720,-0.9
2594,G-401,RAF265,-0.13
2595,G-401,TAE684,-0.17
2596,G-401,TKI258,-0.39
2597,G-401,Erlotinib,-0.9
2598,EB2,AEW541,-0.9
2599,EB2,Nilotinib,-0.9
2600,EB2,17-AAG,-0.24
2601,EB2,PHA-665752,-0.9
2602,EB2,Lapatinib,-0.9
2603,EB2,Nutlin-3,-0.9
2604,EB2,AZD0530,-0.9
2605,EB2,PF2341066,-0.9
2606,EB2,L-685458,-0.9
2607,EB2,ZD-6474,-0.9
2608,EB2,Panobinostat,0.54
2609,EB2,Sorafenib,-0.9
2610,EB2,Topotecan,0.84
2611,EB2,LBW242,-0.9
2612,EB2,PD-0325901,-0.9
2613,EB2,PD-0332991,-0.9
2614,EB2,Paclitaxel,1.74
2615,EB2,AZD6244,-0.9
2616,EB2,PLX4720,-0.9
2617,EB2,RAF265,-0.9
2618,EB2,TAE684,-0.9
2619,EB2,TKI258,-0.9
2620,EB2,Erlotinib,-0.9
2621,HCC1569,AEW541,-0.9
2622,HCC1569,Nilotinib,-0.9
2623,HCC1569,17-AAG,0.7
2624,HCC1569,PHA-665752,-0.9
2625,HCC1569,Lapatinib,-0.9
2626,HCC1569,Nutlin-3,-0.9
2627,HCC1569,AZD0530,-0.9
2628,HCC1569,PF2341066,-0.9
2629,HCC1569,L-685458,-0.9
2630,HCC1569,ZD-6474,-0.9
2631,HCC1569,Panobinostat,0.6
2632,HCC1569,Sorafenib,-0.9
2633,HCC1569,Irinotecan,0.14
2634,HCC1569,Topotecan,-0.67
2635,HCC1569,LBW242,-0.9
2636,HCC1569,PD-0325901,-0.9
2637,HCC1569,PD-0332991,-0.9
2638,HCC1569,Paclitaxel,-0.9
2639,HCC1569,AZD6244,-0.9
2640,HCC1569,PLX4720,-0.9
2641,HCC1569,RAF265,-0.9
2642,HCC1569,TAE684,-0.9
2643,HCC1569,TKI258,-0.9
2644,HCC1569,Erlotinib,-0.9
2645,OPM-2,AEW541,-0.9
2646,OPM-2,Nilotinib,-0.9
2647,OPM-2,17-AAG,0.18
2648,OPM-2,PHA-665752,-0.9
2649,OPM-2,Lapatinib,-0.9
2650,OPM-2,Nutlin-3,-0.9
2651,OPM-2,AZD0530,-0.9
2652,OPM-2,PF2341066,-0.9
2653,OPM-2,L-685458,-0.9
2654,OPM-2,ZD-6474,-0.9
2655,OPM-2,Panobinostat,2.6
2656,OPM-2,Sorafenib,-0.9
2657,OPM-2,Irinotecan,1.23
2658,OPM-2,Topotecan,0.78
2659,OPM-2,LBW242,-0.9
2660,OPM-2,PD-0325901,-0.9
2661,OPM-2,PD-0332991,-0.9
2662,OPM-2,Paclitaxel,0.61
2663,OPM-2,AZD6244,-0.9
2664,OPM-2,PLX4720,-0.9
2665,OPM-2,RAF265,-0.9
2666,OPM-2,TAE684,-0.9
2667,OPM-2,TKI258,-0.9
2668,OPM-2,Erlotinib,-0.9
2669,NCI-H1341,AEW541,0.48
2670,NCI-H1341,Nilotinib,-0.9
2671,NCI-H1341,17-AAG,1.86
2672,NCI-H1341,PHA-665752,-0.9
2673,NCI-H1341,Lapatinib,-0.9
2674,NCI-H1341,Nutlin-3,-0.9
2675,NCI-H1341,AZD0530,-0.76
2676,NCI-H1341,PF2341066,-0.08
2677,NCI-H1341,L-685458,-0.9
2678,NCI-H1341,ZD-6474,-0.9
2679,NCI-H1341,Panobinostat,1.27
2680,NCI-H1341,Sorafenib,-0.9
2681,NCI-H1341,Irinotecan,0.71
2682,NCI-H1341,Topotecan,1.18
2683,NCI-H1341,LBW242,-0.9
2684,NCI-H1341,PD-0325901,-0.9
2685,NCI-H1341,PD-0332991,-0.9
2686,NCI-H1341,Paclitaxel,2.59
2687,NCI-H1341,AZD6244,-0.9
2688,NCI-H1341,PLX4720,-0.9
2689,NCI-H1341,RAF265,-0.36
2690,NCI-H1341,TAE684,-0.15
2691,NCI-H1341,TKI258,-0.45
2692,NCI-H1341,Erlotinib,-0.9
2693,NCI-H2087,AEW541,-0.89
2694,NCI-H2087,Nilotinib,-0.78
2695,NCI-H2087,17-AAG,1.19
2696,NCI-H2087,PHA-665752,-0.9
2697,NCI-H2087,Lapatinib,-0.9
2698,NCI-H2087,Nutlin-3,-0.9
2699,NCI-H2087,AZD0530,-0.9
2700,NCI-H2087,PF2341066,-0.9
2701,NCI-H2087,L-685458,-0.9
2702,NCI-H2087,ZD-6474,-0.9
2703,NCI-H2087,Panobinostat,0.94
2704,NCI-H2087,Sorafenib,-0.65
2705,NCI-H2087,Topotecan,0.72
2706,NCI-H2087,LBW242,-0.9
2707,NCI-H2087,PD-0325901,1.26
2708,NCI-H2087,PD-0332991,-0.9
2709,NCI-H2087,Paclitaxel,1.98
2710,NCI-H2087,AZD6244,0.39
2711,NCI-H2087,PLX4720,-0.72
2712,NCI-H2087,RAF265,-0.43
2713,NCI-H2087,TAE684,-0.82
2714,NCI-H2087,TKI258,-0.9
2715,NCI-H2087,Erlotinib,-0.9
2716,SNU-449,AEW541,-0.81
2717,SNU-449,Nilotinib,-0.9
2718,SNU-449,17-AAG,-0.29
2719,SNU-449,PHA-665752,-0.9
2720,SNU-449,Lapatinib,-0.9
2721,SNU-449,Nutlin-3,-0.9
2722,SNU-449,AZD0530,-0.89
2723,SNU-449,PF2341066,-0.9
2724,SNU-449,L-685458,-0.9
2725,SNU-449,ZD-6474,-0.46
2726,SNU-449,Panobinostat,0.69
2727,SNU-449,Sorafenib,-0.9
2728,SNU-449,Irinotecan,-0.06
2729,SNU-449,Topotecan,-0.33
2730,SNU-449,LBW242,-0.9
2731,SNU-449,PD-0325901,-0.9
2732,SNU-449,PD-0332991,-0.9
2733,SNU-449,Paclitaxel,-0.43
2734,SNU-449,AZD6244,-0.9
2735,SNU-449,PLX4720,-0.9
2736,SNU-449,RAF265,-0.86
2737,SNU-449,TAE684,-0.9
2738,SNU-449,TKI258,-0.9
2739,SNU-449,Erlotinib,-0.9
2740,TE-5,AEW541,-0.9
2741,TE-5,17-AAG,0.46
2742,TE-5,PHA-665752,-0.9
2743,TE-5,Lapatinib,-0.9
2744,TE-5,Nutlin-3,-0.9
2745,TE-5,AZD0530,-0.9
2746,TE-5,PF2341066,-0.9
2747,TE-5,L-685458,-0.9
2748,TE-5,ZD-6474,-0.9
2749,TE-5,Panobinostat,0.77
2750,TE-5,Sorafenib,-0.9
2751,TE-5,Topotecan,0.76
2752,TE-5,LBW242,-0.9
2753,TE-5,PD-0325901,-0.9
2754,TE-5,Paclitaxel,1.91
2755,TE-5,AZD6244,-0.9
2756,TE-5,PLX4720,-0.9
2757,TE-5,TAE684,-0.9
2758,TE-5,TKI258,-0.9
2759,TE-5,Erlotinib,-0.9
2760,KMRC-1,AEW541,-0.9
2761,KMRC-1,Nilotinib,-0.9
2762,KMRC-1,17-AAG,0.51
2763,KMRC-1,PHA-665752,-0.9
2764,KMRC-1,Lapatinib,-0.9
2765,KMRC-1,Nutlin-3,-0.9
2766,KMRC-1,AZD0530,-0.6
2767,KMRC-1,PF2341066,-0.9
2768,KMRC-1,L-685458,-0.9
2769,KMRC-1,ZD-6474,-0.9
2770,KMRC-1,Panobinostat,0.69
2771,KMRC-1,Sorafenib,-0.9
2772,KMRC-1,Irinotecan,0.34
2773,KMRC-1,Topotecan,-0.11
2774,KMRC-1,LBW242,-0.9
2775,KMRC-1,PD-0325901,-0.9
2776,KMRC-1,PD-0332991,-0.9
2777,KMRC-1,Paclitaxel,0.83
2778,KMRC-1,AZD6244,-0.9
2779,KMRC-1,PLX4720,-0.9
2780,KMRC-1,RAF265,-0.9
2781,KMRC-1,TAE684,-0.83
2782,KMRC-1,TKI258,-0.27
2783,KMRC-1,Erlotinib,-0.9
2784,NCI-H1568,AEW541,-0.9
2785,NCI-H1568,Nilotinib,-0.9
2786,NCI-H1568,17-AAG,-0.9
2787,NCI-H1568,PHA-665752,-0.9
2788,NCI-H1568,Lapatinib,-0.9
2789,NCI-H1568,Nutlin-3,-0.9
2790,NCI-H1568,AZD0530,-0.9
2791,NCI-H1568,PF2341066,-0.9
2792,NCI-H1568,L-685458,-0.75
2793,NCI-H1568,ZD-6474,-0.9
2794,NCI-H1568,Panobinostat,1.23
2795,NCI-H1568,Sorafenib,-0.9
2796,NCI-H1568,Topotecan,0.7
2797,NCI-H1568,LBW242,-0.9
2798,NCI-H1568,PD-0325901,-0.9
2799,NCI-H1568,PD-0332991,-0.9
2800,NCI-H1568,Paclitaxel,1.96
2801,NCI-H1568,AZD6244,-0.9
2802,NCI-H1568,PLX4720,-0.66
2803,NCI-H1568,RAF265,-0.34
2804,NCI-H1568,TAE684,-0.62
2805,NCI-H1568,TKI258,-0.9
2806,NCI-H1568,Erlotinib,-0.76
2807,Daoy,AEW541,-0.9
2808,Daoy,Nilotinib,-0.9
2809,Daoy,17-AAG,0.32
2810,Daoy,PHA-665752,-0.9
2811,Daoy,Lapatinib,-0.9
2812,Daoy,Nutlin-3,-0.9
2813,Daoy,AZD0530,-0.9
2814,Daoy,PF2341066,-0.9
2815,Daoy,L-685458,-0.9
2816,Daoy,ZD-6474,-0.9
2817,Daoy,Panobinostat,1.43
2818,Daoy,Sorafenib,-0.9
2819,Daoy,Irinotecan,0.72
2820,Daoy,Topotecan,1.04
2821,Daoy,LBW242,-0.9
2822,Daoy,PD-0325901,-0.9
2823,Daoy,PD-0332991,-0.9
2824,Daoy,Paclitaxel,1.96
2825,Daoy,AZD6244,-0.9
2826,Daoy,PLX4720,-0.9
2827,Daoy,RAF265,-0.9
2828,Daoy,TAE684,-0.9
2829,Daoy,TKI258,-0.9
2830,Daoy,Erlotinib,-0.9
2831,JHH-4,AEW541,-0.87
2832,JHH-4,Nilotinib,-0.9
2833,JHH-4,17-AAG,-0.9
2834,JHH-4,PHA-665752,-0.9
2835,JHH-4,Lapatinib,-0.9
2836,JHH-4,Nutlin-3,-0.9
2837,JHH-4,AZD0530,-0.9
2838,JHH-4,PF2341066,-0.9
2839,JHH-4,L-685458,-0.9
2840,JHH-4,ZD-6474,-0.51
2841,JHH-4,Panobinostat,1.15
2842,JHH-4,Sorafenib,-0.9
2843,JHH-4,Irinotecan,0.56
2844,JHH-4,Topotecan,0.94
2845,JHH-4,LBW242,-0.9
2846,JHH-4,PD-0325901,-0.44
2847,JHH-4,PD-0332991,-0.9
2848,JHH-4,Paclitaxel,0.96
2849,JHH-4,AZD6244,-0.9
2850,JHH-4,PLX4720,-0.69
2851,JHH-4,RAF265,-0.9
2852,JHH-4,TAE684,-0.9
2853,JHH-4,TKI258,-0.9
2854,JHH-4,Erlotinib,-0.9
2855,NCI-H441,AEW541,-0.67
2856,NCI-H441,Nilotinib,-0.9
2857,NCI-H441,17-AAG,0.77
2858,NCI-H441,PHA-665752,-0.9
2859,NCI-H441,Lapatinib,-0.9
2860,NCI-H441,Nutlin-3,-0.9
2861,NCI-H441,AZD0530,-0.9
2862,NCI-H441,PF2341066,-0.9
2863,NCI-H441,L-685458,-0.9
2864,NCI-H441,ZD-6474,-0.9
2865,NCI-H441,Panobinostat,0.92
2866,NCI-H441,Sorafenib,-0.9
2867,NCI-H441,Irinotecan,0.7
2868,NCI-H441,Topotecan,0.33
2869,NCI-H441,LBW242,-0.9
2870,NCI-H441,PD-0325901,-0.9
2871,NCI-H441,PD-0332991,-0.9
2872,NCI-H441,Paclitaxel,1.86
2873,NCI-H441,AZD6244,-0.9
2874,NCI-H441,PLX4720,-0.9
2875,NCI-H441,RAF265,-0.79
2876,NCI-H441,TAE684,-0.64
2877,NCI-H441,TKI258,-0.9
2878,NCI-H441,Erlotinib,-0.9
2879,HPAF-II,AEW541,-0.15
2880,HPAF-II,17-AAG,0.82
2881,HPAF-II,PHA-665752,-0.9
2882,HPAF-II,Lapatinib,-0.63
2883,HPAF-II,Nutlin-3,-0.9
2884,HPAF-II,AZD0530,-0.9
2885,HPAF-II,PF2341066,-0.9
2886,HPAF-II,L-685458,0.01
2887,HPAF-II,ZD-6474,-0.69
2888,HPAF-II,Panobinostat,0.42
2889,HPAF-II,Sorafenib,-0.9
2890,HPAF-II,Topotecan,0.07
2891,HPAF-II,LBW242,-0.9
2892,HPAF-II,PD-0325901,0.25
2893,HPAF-II,Paclitaxel,2.16
2894,HPAF-II,AZD6244,-0.6
2895,HPAF-II,PLX4720,-0.9
2896,HPAF-II,RAF265,-0.9
2897,HPAF-II,TAE684,-0.9
2898,HPAF-II,TKI258,-0.9
2899,HPAF-II,Erlotinib,-0.9
2900,HT-29,AEW541,-0.14
2901,HT-29,Nilotinib,-0.9
2902,HT-29,17-AAG,1.78
2903,HT-29,PHA-665752,-0.9
2904,HT-29,Lapatinib,-0.77
2905,HT-29,Nutlin-3,-0.9
2906,HT-29,AZD0530,-0.65
2907,HT-29,PF2341066,-0.88
2908,HT-29,L-685458,-0.9
2909,HT-29,ZD-6474,-0.9
2910,HT-29,Panobinostat,1.32
2911,HT-29,Sorafenib,-0.9
2912,HT-29,Irinotecan,0.52
2913,HT-29,Topotecan,0.15
2914,HT-29,LBW242,-0.9
2915,HT-29,PD-0325901,1.93
2916,HT-29,PD-0332991,-0.9
2917,HT-29,Paclitaxel,2.6
2918,HT-29,AZD6244,1.01
2919,HT-29,PLX4720,-0.22
2920,HT-29,RAF265,0.09
2921,HT-29,TAE684,0.11
2922,HT-29,TKI258,-0.7
2923,HT-29,Erlotinib,-0.9
2924,ES-2,AEW541,-0.9
2925,ES-2,17-AAG,0.16
2926,ES-2,PHA-665752,-0.9
2927,ES-2,Lapatinib,-0.9
2928,ES-2,Nutlin-3,-0.9
2929,ES-2,AZD0530,-0.9
2930,ES-2,PF2341066,-0.9
2931,ES-2,L-685458,-0.9
2932,ES-2,ZD-6474,-0.9
2933,ES-2,Panobinostat,1.36
2934,ES-2,Sorafenib,-0.9
2935,ES-2,Topotecan,1.11
2936,ES-2,LBW242,-0.9
2937,ES-2,PD-0325901,0.88
2938,ES-2,PD-0332991,-0.9
2939,ES-2,Paclitaxel,1.61
2940,ES-2,AZD6244,0.2
2941,ES-2,PLX4720,-0.9
2942,ES-2,RAF265,-0.04
2943,ES-2,TAE684,-0.9
2944,ES-2,TKI258,-0.9
2945,ES-2,Erlotinib,-0.9
2946,ZR-75-30,AEW541,-0.9
2947,ZR-75-30,Nilotinib,-0.9
2948,ZR-75-30,17-AAG,1.06
2949,ZR-75-30,PHA-665752,-0.12
2950,ZR-75-30,Lapatinib,0.78
2951,ZR-75-30,Nutlin-3,-0.9
2952,ZR-75-30,AZD0530,-0.9
2953,ZR-75-30,PF2341066,-0.9
2954,ZR-75-30,L-685458,-0.9
2955,ZR-75-30,ZD-6474,-0.9
2956,ZR-75-30,Panobinostat,1.53
2957,ZR-75-30,Sorafenib,0.77
2958,ZR-75-30,Irinotecan,-0.19
2959,ZR-75-30,Topotecan,-0.9
2960,ZR-75-30,LBW242,-0.9
2961,ZR-75-30,PD-0325901,-0.9
2962,ZR-75-30,PD-0332991,-0.9
2963,ZR-75-30,Paclitaxel,1.55
2964,ZR-75-30,AZD6244,-0.9
2965,ZR-75-30,PLX4720,-0.9
2966,ZR-75-30,RAF265,-0.56
2967,ZR-75-30,TAE684,-0.9
2968,ZR-75-30,TKI258,-0.9
2969,ZR-75-30,Erlotinib,-0.9
2970,CHL-1,AEW541,-0.86
2971,CHL-1,Nilotinib,-0.9
2972,CHL-1,17-AAG,0.78
2973,CHL-1,PHA-665752,-0.9
2974,CHL-1,Lapatinib,0.17
2975,CHL-1,Nutlin-3,-0.9
2976,CHL-1,AZD0530,-0.78
2977,CHL-1,PF2341066,-0.9
2978,CHL-1,L-685458,-0.9
2979,CHL-1,ZD-6474,-0.61
2980,CHL-1,Panobinostat,1.74
2981,CHL-1,Sorafenib,-0.85
2982,CHL-1,Irinotecan,0.58
2983,CHL-1,Topotecan,0.22
2984,CHL-1,LBW242,-0.9
2985,CHL-1,PD-0325901,-0.9
2986,CHL-1,PD-0332991,-0.9
2987,CHL-1,Paclitaxel,2.15
2988,CHL-1,AZD6244,-0.9
2989,CHL-1,PLX4720,-0.9
2990,CHL-1,RAF265,0.57
2991,CHL-1,TAE684,-0.51
2992,CHL-1,TKI258,-0.42
2993,CHL-1,Erlotinib,-0.48
2994,KURAMOCHI,AEW541,-0.47
2995,KURAMOCHI,Nilotinib,-0.9
2996,KURAMOCHI,17-AAG,0.48
2997,KURAMOCHI,PHA-665752,-0.6
2998,KURAMOCHI,Lapatinib,-0.9
2999,KURAMOCHI,Nutlin-3,-0.9
3000,KURAMOCHI,AZD0530,-0.9
3001,KURAMOCHI,PF2341066,-0.9
3002,KURAMOCHI,L-685458,-0.9
3003,KURAMOCHI,ZD-6474,-0.34
3004,KURAMOCHI,Panobinostat,0.93
3005,KURAMOCHI,Sorafenib,0.23
3006,KURAMOCHI,Irinotecan,-0.27
3007,KURAMOCHI,Topotecan,0.06
3008,KURAMOCHI,LBW242,-0.9
3009,KURAMOCHI,PD-0325901,-0.9
3010,KURAMOCHI,PD-0332991,-0.9
3011,KURAMOCHI,Paclitaxel,1.25
3012,KURAMOCHI,AZD6244,-0.9
3013,KURAMOCHI,PLX4720,-0.9
3014,KURAMOCHI,RAF265,-0.86
3015,KURAMOCHI,TAE684,-0.05
3016,KURAMOCHI,TKI258,-0.9
3017,KURAMOCHI,Erlotinib,-0.9
3018,SHP-77,AEW541,-0.9
3019,SHP-77,Nilotinib,-0.9
3020,SHP-77,17-AAG,0.51
3021,SHP-77,PHA-665752,-0.9
3022,SHP-77,Lapatinib,-0.9
3023,SHP-77,Nutlin-3,-0.9
3024,SHP-77,AZD0530,-0.9
3025,SHP-77,PF2341066,-0.9
3026,SHP-77,L-685458,-0.9
3027,SHP-77,ZD-6474,-0.9
3028,SHP-77,Panobinostat,0.9
3029,SHP-77,Sorafenib,-0.9
3030,SHP-77,Irinotecan,-0.29
3031,SHP-77,Topotecan,-0.87
3032,SHP-77,LBW242,-0.9
3033,SHP-77,PD-0325901,-0.9
3034,SHP-77,PD-0332991,-0.9
3035,SHP-77,Paclitaxel,0.6
3036,SHP-77,AZD6244,-0.9
3037,SHP-77,PLX4720,-0.9
3038,SHP-77,RAF265,-0.9
3039,SHP-77,TAE684,-0.9
3040,SHP-77,TKI258,-0.9
3041,SHP-77,Erlotinib,-0.9
3042,KARPAS-620,AEW541,0.29
3043,KARPAS-620,Nilotinib,-0.9
3044,KARPAS-620,17-AAG,0.25
3045,KARPAS-620,PHA-665752,-0.9
3046,KARPAS-620,Lapatinib,-0.9
3047,KARPAS-620,Nutlin-3,-0.9
3048,KARPAS-620,AZD0530,-0.9
3049,KARPAS-620,PF2341066,-0.8
3050,KARPAS-620,L-685458,-0.25
3051,KARPAS-620,ZD-6474,-0.9
3052,KARPAS-620,Panobinostat,1.63
3053,KARPAS-620,Sorafenib,-0.31
3054,KARPAS-620,Irinotecan,-0.33
3055,KARPAS-620,Topotecan,-0.06
3056,KARPAS-620,LBW242,-0.9
3057,KARPAS-620,PD-0325901,1.8
3058,KARPAS-620,PD-0332991,-0.01
3059,KARPAS-620,Paclitaxel,2.5
3060,KARPAS-620,AZD6244,1.03
3061,KARPAS-620,PLX4720,-0.9
3062,KARPAS-620,RAF265,-0.62
3063,KARPAS-620,TAE684,0.31
3064,KARPAS-620,TKI258,-0.9
3065,KARPAS-620,Erlotinib,-0.9
3066,SBC-5,AEW541,-0.74
3067,SBC-5,Nilotinib,-0.9
3068,SBC-5,17-AAG,0.85
3069,SBC-5,PHA-665752,-0.9
3070,SBC-5,Lapatinib,-0.9
3071,SBC-5,Nutlin-3,-0.9
3072,SBC-5,AZD0530,-0.9
3073,SBC-5,PF2341066,-0.2
3074,SBC-5,L-685458,-0.9
3075,SBC-5,ZD-6474,-0.9
3076,SBC-5,Panobinostat,1.64
3077,SBC-5,Sorafenib,-0.71
3078,SBC-5,Irinotecan,0.67
3079,SBC-5,Topotecan,0.66
3080,SBC-5,LBW242,-0.9
3081,SBC-5,PD-0325901,-0.13
3082,SBC-5,PD-0332991,-0.9
3083,SBC-5,Paclitaxel,2.6
3084,SBC-5,AZD6244,-0.9
3085,SBC-5,PLX4720,-0.9
3086,SBC-5,RAF265,-0.77
3087,SBC-5,TAE684,-0.27
3088,SBC-5,TKI258,-0.72
3089,SBC-5,Erlotinib,-0.9
3090,L-363,AEW541,0.22
3091,L-363,Nilotinib,-0.9
3092,L-363,17-AAG,1.63
3093,L-363,PHA-665752,-0.65
3094,L-363,Lapatinib,-0.9
3095,L-363,Nutlin-3,-0.9
3096,L-363,AZD0530,-0.86
3097,L-363,PF2341066,-0.19
3098,L-363,L-685458,-0.75
3099,L-363,ZD-6474,-0.9
