ID,Primary Cell Line Name,Compound,IC50 (uM)
3185,MFE-296,PF2341066,-0.9
3186,MFE-296,L-685458,-0.9
3187,MFE-296,ZD-6474,-0.26
3188,MFE-296,Panobinostat,1.22
3189,MFE-296,Sorafenib,-0.9
3190,MFE-296,Topotecan,1.18
3191,MFE-296,LBW242,-0.9
3192,MFE-296,PD-0325901,-0.89
3193,MFE-296,Paclitaxel,2.21
3194,MFE-296,AZD6244,-0.9
3195,MFE-296,PLX4720,-0.9
3196,MFE-296,RAF265,0.15
3197,MFE-296,TAE684,-0.82
3198,MFE-296,TKI258,-0.41
3199,MFE-296,Erlotinib,-0.9
3200,DBTRG-05MG,AEW541,-0.9
3201,DBTRG-05MG,Nilotinib,-0.9
3202,DBTRG-05MG,17-AAG,0.56
3203,DBTRG-05MG,PHA-665752,-0.9
3204,DBTRG-05MG,Lapatinib,-0.9
3205,DBTRG-05MG,Nutlin-3,-0.9
3206,DBTRG-05MG,AZD0530,-0.9
3207,DBTRG-05MG,PF2341066,-0.9
3208,DBTRG-05MG,L-685458,-0.9
3209,DBTRG-05MG,ZD-6474,-0.9
3210,DBTRG-05MG,Panobinostat,0.85
3211,DBTRG-05MG,Sorafenib,-0.7
3212,DBTRG-05MG,Irinotecan,1.07
3213,DBTRG-05MG,Topotecan,0.44
3214,DBTRG-05MG,LBW242,-0.9
3215,DBTRG-05MG,PD-0325901,-0.9
3216,DBTRG-05MG,PD-0332991,-0.9
3217,DBTRG-05MG,Paclitaxel,1.66
3218,DBTRG-05MG,AZD6244,0.48
3219,DBTRG-05MG,PLX4720,-0.42
3220,DBTRG-05MG,RAF265,0.54
3221,DBTRG-05MG,TAE684,-0.58
3222,DBTRG-05MG,TKI258,-0.9
3223,DBTRG-05MG,Erlotinib,-0.9
3224,MOLT-16,AEW541,-0.76
3225,MOLT-16,Nilotinib,-0.33
3226,MOLT-16,17-AAG,0.35
3227,MOLT-16,PHA-665752,-0.42
3228,MOLT-16,Lapatinib,-0.17
3229,MOLT-16,Nutlin-3,-0.56
3230,MOLT-16,AZD0530,-0.86
3231,MOLT-16,PF2341066,-0.71
3232,MOLT-16,L-685458,-0.64
3233,MOLT-16,ZD-6474,-0.9
3234,MOLT-16,Panobinostat,2.06
3235,MOLT-16,Sorafenib,-0.66
3236,MOLT-16,Irinotecan,1.67
3237,MOLT-16,Topotecan,1.77
3238,MOLT-16,LBW242,-0.9
3239,MOLT-16,PD-0325901,-0.9
3240,MOLT-16,PD-0332991,0.26
3241,MOLT-16,Paclitaxel,2.4
3242,MOLT-16,AZD6244,-0.9
3243,MOLT-16,PLX4720,-0.9
3244,MOLT-16,RAF265,0.52
3245,MOLT-16,TAE684,0.11
3246,MOLT-16,TKI258,0.66
3247,MOLT-16,Erlotinib,-0.9
3248,NCI-H1184,AEW541,-0.9
3249,NCI-H1184,Nilotinib,-0.9
3250,NCI-H1184,17-AAG,0.64
3251,NCI-H1184,PHA-665752,-0.9
3252,NCI-H1184,Lapatinib,-0.9
3253,NCI-H1184,Nutlin-3,-0.9
3254,NCI-H1184,AZD0530,-0.9
3255,NCI-H1184,PF2341066,-0.9
3256,NCI-H1184,L-685458,-0.9
3257,NCI-H1184,ZD-6474,-0.9
3258,NCI-H1184,Panobinostat,1.61
3259,NCI-H1184,Sorafenib,-0.9
3260,NCI-H1184,Irinotecan,1.5
3261,NCI-H1184,Topotecan,0.96
3262,NCI-H1184,LBW242,-0.9
3263,NCI-H1184,PD-0325901,-0.9
3264,NCI-H1184,PD-0332991,-0.9
3265,NCI-H1184,Paclitaxel,2.24
3266,NCI-H1184,AZD6244,-0.9
3267,NCI-H1184,PLX4720,-0.9
3268,NCI-H1184,RAF265,-0.9
3269,NCI-H1184,TAE684,-0.9
3270,NCI-H1184,TKI258,-0.9
3271,NCI-H1184,Erlotinib,-0.9
3272,SK-BR-3,AEW541,-0.9
3273,SK-BR-3,Nilotinib,-0.9
3274,SK-BR-3,17-AAG,1.44
3275,SK-BR-3,PHA-665752,-0.9
3276,SK-BR-3,Lapatinib,0.71
3277,SK-BR-3,Nutlin-3,-0.9
3278,SK-BR-3,AZD0530,-0.9
3279,SK-BR-3,PF2341066,-0.9
3280,SK-BR-3,L-685458,-0.9
3281,SK-BR-3,ZD-6474,-0.9
3282,SK-BR-3,Panobinostat,1.5
3283,SK-BR-3,Sorafenib,-0.9
3284,SK-BR-3,Irinotecan,1.18
3285,SK-BR-3,Topotecan,1.2
3286,SK-BR-3,LBW242,-0.9
3287,SK-BR-3,PD-0325901,-0.9
3288,SK-BR-3,PD-0332991,-0.9
3289,SK-BR-3,Paclitaxel,1.96
3290,SK-BR-3,AZD6244,-0.9
3291,SK-BR-3,PLX4720,-0.9
3292,SK-BR-3,RAF265,-0.47
3293,SK-BR-3,TAE684,-0.9
3294,SK-BR-3,TKI258,-0.9
3295,SK-BR-3,Erlotinib,-0.9
3296,HPAC,AEW541,-0.51
3297,HPAC,Nilotinib,-0.85
3298,HPAC,17-AAG,1.04
3299,HPAC,PHA-665752,1.26
3300,HPAC,Lapatinib,-0.9
3301,HPAC,Nutlin-3,-0.9
3302,HPAC,AZD0530,-0.51
3303,HPAC,PF2341066,-0.51
3304,HPAC,L-685458,-0.9
3305,HPAC,ZD-6474,0.34
3306,HPAC,Panobinostat,1.31
3307,HPAC,Sorafenib,-0.9
3308,HPAC,Irinotecan,0.14
3309,HPAC,Topotecan,0.42
3310,HPAC,LBW242,-0.06
3311,HPAC,PD-0325901,0.68
3312,HPAC,PD-0332991,-0.9
3313,HPAC,Paclitaxel,2.22
3314,HPAC,AZD6244,-0.34
3315,HPAC,PLX4720,-0.9
3316,HPAC,RAF265,-0.39
3317,HPAC,TAE684,-0.35
3318,HPAC,TKI258,-0.67
3319,HPAC,Erlotinib,-0.9
3320,COR-L105,AEW541,-0.9
3321,COR-L105,17-AAG,0.05
3322,COR-L105,PHA-665752,-0.9
3323,COR-L105,Lapatinib,-0.9
3324,COR-L105,Nutlin-3,-0.9
3325,COR-L105,AZD0530,-0.9
3326,COR-L105,PF2341066,-0.9
3327,COR-L105,L-685458,-0.9
3328,COR-L105,ZD-6474,-0.47
3329,COR-L105,Panobinostat,0.57
3330,COR-L105,Sorafenib,-0.9
3331,COR-L105,Topotecan,-0.53
3332,COR-L105,LBW242,-0.9
3333,COR-L105,PD-0325901,-0.08
3334,COR-L105,Paclitaxel,0.9
3335,COR-L105,AZD6244,-0.9
3336,COR-L105,PLX4720,-0.9
3337,COR-L105,RAF265,-0.75
3338,COR-L105,TAE684,-0.9
3339,COR-L105,TKI258,-0.9
3340,COR-L105,Erlotinib,-0.23
3341,Hs 936.T,AEW541,-0.9
3342,Hs 936.T,Nilotinib,-0.9
3343,Hs 936.T,17-AAG,1.21
3344,Hs 936.T,PHA-665752,-0.9
3345,Hs 936.T,Lapatinib,-0.9
3346,Hs 936.T,Nutlin-3,-0.9
3347,Hs 936.T,AZD0530,-0.9
3348,Hs 936.T,PF2341066,-0.9
3349,Hs 936.T,L-685458,-0.9
3350,Hs 936.T,ZD-6474,-0.82
3351,Hs 936.T,Panobinostat,1.6
3352,Hs 936.T,Sorafenib,-0.9
3353,Hs 936.T,Irinotecan,0.06
3354,Hs 936.T,Topotecan,-0.38
3355,Hs 936.T,LBW242,-0.9
3356,Hs 936.T,PD-0325901,1.37
3357,Hs 936.T,PD-0332991,-0.9
3358,Hs 936.T,Paclitaxel,2.59
3359,Hs 936.T,AZD6244,0.57
3360,Hs 936.T,PLX4720,-0.9
3361,Hs 936.T,RAF265,-0.9
3362,Hs 936.T,TAE684,-0.9
3363,Hs 936.T,TKI258,-0.9
3364,Hs 936.T,Erlotinib,-0.9
3365,MIA PaCa-2,AEW541,-0.46
3366,MIA PaCa-2,Nilotinib,-0.9
3367,MIA PaCa-2,17-AAG,1.68
3368,MIA PaCa-2,PHA-665752,-0.9
3369,MIA PaCa-2,Lapatinib,-0.87
3370,MIA PaCa-2,Nutlin-3,-0.9
3371,MIA PaCa-2,AZD0530,-0.9
3372,MIA PaCa-2,PF2341066,-0.48
3373,MIA PaCa-2,L-685458,-0.9
3374,MIA PaCa-2,ZD-6474,-0.82
3375,MIA PaCa-2,Panobinostat,1.71
3376,MIA PaCa-2,Sorafenib,-0.9
3377,MIA PaCa-2,Irinotecan,0.67
3378,MIA PaCa-2,Topotecan,0.89
3379,MIA PaCa-2,LBW242,-0.9
3380,MIA PaCa-2,PD-0325901,1.19
3381,MIA PaCa-2,PD-0332991,-0.9
3382,MIA PaCa-2,Paclitaxel,2.39
3383,MIA PaCa-2,AZD6244,0.65
3384,MIA PaCa-2,PLX4720,-0.9
3385,MIA PaCa-2,RAF265,-0.42
3386,MIA PaCa-2,TAE684,-0.09
3387,MIA PaCa-2,TKI258,-0.77
3388,MIA PaCa-2,Erlotinib,-0.9
3389,A-204,AEW541,-0.71
3390,A-204,Nilotinib,-0.03
3391,A-204,17-AAG,1.53
3392,A-204,PHA-665752,-0.9
3393,A-204,Lapatinib,-0.87
3394,A-204,Nutlin-3,-0.9
3395,A-204,AZD0530,-0.78
3396,A-204,PF2341066,-0.58
3397,A-204,L-685458,-0.9
3398,A-204,ZD-6474,-0.21
3399,A-204,Panobinostat,1.62
3400,A-204,Sorafenib,0.28
3401,A-204,Irinotecan,0.78
3402,A-204,Topotecan,0.38
3403,A-204,LBW242,-0.9
3404,A-204,PD-0325901,-0.72
3405,A-204,PD-0332991,-0.9
3406,A-204,Paclitaxel,2.19
3407,A-204,AZD6244,-0.9
3408,A-204,PLX4720,-0.9
3409,A-204,RAF265,0.48
3410,A-204,TAE684,-0.42
3411,A-204,TKI258,0.19
3412,A-204,Erlotinib,-0.9
3413,HCC827,AEW541,-0.63
3414,HCC827,17-AAG,0.72
3415,HCC827,PHA-665752,-0.9
3416,HCC827,Lapatinib,0.43
3417,HCC827,Nutlin-3,-0.9
3418,HCC827,AZD0530,0.37
3419,HCC827,PF2341066,-0.9
3420,HCC827,L-685458,-0.9
3421,HCC827,ZD-6474,0.5
3422,HCC827,Panobinostat,0.96
3423,HCC827,Sorafenib,-0.9
3424,HCC827,Topotecan,-0.56
3425,HCC827,LBW242,-0.9
3426,HCC827,PD-0325901,-0.9
3427,HCC827,Paclitaxel,1.95
3428,HCC827,AZD6244,-0.9
3429,HCC827,PLX4720,-0.9
3430,HCC827,TAE684,1.44
3431,HCC827,TKI258,-0.9
3432,HCC827,Erlotinib,1.41
3433,SW 780,AEW541,-0.67
3434,SW 780,Nilotinib,-0.9
3435,SW 780,17-AAG,1.25
3436,SW 780,PHA-665752,-0.9
3437,SW 780,Lapatinib,-0.9
3438,SW 780,Nutlin-3,-0.9
3439,SW 780,AZD0530,-0.9
3440,SW 780,PF2341066,-0.9
3441,SW 780,L-685458,-0.9
3442,SW 780,ZD-6474,-0.9
3443,SW 780,Panobinostat,0.95
3444,SW 780,Sorafenib,-0.9
3445,SW 780,Irinotecan,0.33
3446,SW 780,Topotecan,-0.04
3447,SW 780,LBW242,-0.9
3448,SW 780,PD-0325901,0.54
3449,SW 780,PD-0332991,-0.22
3450,SW 780,Paclitaxel,1.97
3451,SW 780,AZD6244,-0.69
3452,SW 780,PLX4720,-0.9
3453,SW 780,RAF265,-0.8
3454,SW 780,TAE684,-0.29
3455,SW 780,TKI258,-0.58
3456,SW 780,Erlotinib,-0.9
3457,MEL-HO,AEW541,-0.71
3458,MEL-HO,Nilotinib,-0.86
3459,MEL-HO,17-AAG,-0.9
3460,MEL-HO,PHA-665752,-0.9
3461,MEL-HO,Lapatinib,-0.82
3462,MEL-HO,Nutlin-3,-0.9
3463,MEL-HO,AZD0530,-0.9
3464,MEL-HO,PF2341066,-0.85
3465,MEL-HO,L-685458,-0.9
3466,MEL-HO,ZD-6474,-0.71
3467,MEL-HO,Panobinostat,1.5
3468,MEL-HO,Sorafenib,-0.8
3469,MEL-HO,Irinotecan,0.55
3470,MEL-HO,Topotecan,0
3471,MEL-HO,LBW242,-0.9
3472,MEL-HO,PD-0325901,1.86
3473,MEL-HO,PD-0332991,-0.9
3474,MEL-HO,Paclitaxel,1.87
3475,MEL-HO,AZD6244,0.97
3476,MEL-HO,PLX4720,0.5
3477,MEL-HO,RAF265,-0.07
3478,MEL-HO,TAE684,-0.73
3479,MEL-HO,TKI258,-0.76
3480,MEL-HO,Erlotinib,-0.9
3481,COR-L23,AEW541,-0.9
3482,COR-L23,Nilotinib,-0.9
3483,COR-L23,17-AAG,0.22
3484,COR-L23,PHA-665752,-0.9
3485,COR-L23,Lapatinib,-0.9
3486,COR-L23,Nutlin-3,-0.9
3487,COR-L23,AZD0530,-0.9
3488,COR-L23,PF2341066,-0.9
3489,COR-L23,L-685458,-0.9
3490,COR-L23,ZD-6474,-0.9
3491,COR-L23,Panobinostat,0.91
3492,COR-L23,Sorafenib,-0.67
3493,COR-L23,Irinotecan,0.31
3494,COR-L23,Topotecan,-0.01
3495,COR-L23,LBW242,-0.9
3496,COR-L23,PD-0325901,-0.9
3497,COR-L23,PD-0332991,-0.9
3498,COR-L23,Paclitaxel,1.5
3499,COR-L23,AZD6244,-0.9
3500,COR-L23,PLX4720,-0.9
3501,COR-L23,RAF265,-0.81
3502,COR-L23,TAE684,-0.88
3503,COR-L23,TKI258,-0.9
3504,COR-L23,Erlotinib,-0.9
3505,OC 316,AEW541,-0.9
3506,OC 316,Nilotinib,-0.9
3507,OC 316,17-AAG,0.78
3508,OC 316,PHA-665752,-0.9
3509,OC 316,Lapatinib,-0.9
3510,OC 316,Nutlin-3,-0.9
3511,OC 316,AZD0530,-0.9
3512,OC 316,PF2341066,-0.9
3513,OC 316,L-685458,-0.9
3514,OC 316,ZD-6474,-0.81
3515,OC 316,Panobinostat,0.92
3516,OC 316,Sorafenib,-0.9
3517,OC 316,Irinotecan,0.54
3518,OC 316,Topotecan,0.49
3519,OC 316,LBW242,-0.9
3520,OC 316,PD-0325901,-0.9
3521,OC 316,PD-0332991,-0.9
3522,OC 316,Paclitaxel,2
3523,OC 316,AZD6244,-0.9
3524,OC 316,PLX4720,-0.9
3525,OC 316,RAF265,-0.48
3526,OC 316,TAE684,-0.9
3527,OC 316,TKI258,-0.9
3528,OC 316,Erlotinib,-0.9
3529,J82,AEW541,-0.9
3530,J82,17-AAG,0.54
3531,J82,PHA-665752,-0.9
3532,J82,Lapatinib,-0.9
3533,J82,Nutlin-3,-0.9
3534,J82,AZD0530,-0.9
3535,J82,PF2341066,-0.9
3536,J82,L-685458,-0.9
3537,J82,ZD-6474,-0.9
3538,J82,Panobinostat,0.81
3539,J82,Sorafenib,-0.9
3540,J82,Topotecan,0.31
3541,J82,LBW242,-0.9
3542,J82,PD-0325901,-0.9
3543,J82,PD-0332991,-0.9
3544,J82,Paclitaxel,1.02
3545,J82,AZD6244,-0.9
3546,J82,PLX4720,-0.9
3547,J82,RAF265,-0.9
3548,J82,TAE684,-0.9
3549,J82,TKI258,-0.9
3550,J82,Erlotinib,-0.9
3551,NCI-H1355,AEW541,-0.61
3552,NCI-H1355,Nilotinib,-0.9
3553,NCI-H1355,17-AAG,0.98
3554,NCI-H1355,PHA-665752,-0.9
3555,NCI-H1355,Lapatinib,-0.9
3556,NCI-H1355,Nutlin-3,-0.9
3557,NCI-H1355,AZD0530,-0.9
3558,NCI-H1355,PF2341066,-0.89
3559,NCI-H1355,L-685458,-0.9
3560,NCI-H1355,ZD-6474,-0.9
3561,NCI-H1355,Panobinostat,0.92
3562,NCI-H1355,Sorafenib,-0.9
3563,NCI-H1355,Topotecan,-0.9
3564,NCI-H1355,LBW242,-0.9
3565,NCI-H1355,PD-0325901,0.28
3566,NCI-H1355,PD-0332991,-0.9
3567,NCI-H1355,Paclitaxel,1.74
3568,NCI-H1355,AZD6244,-0.77
3569,NCI-H1355,PLX4720,-0.9
3570,NCI-H1355,RAF265,0.16
3571,NCI-H1355,TAE684,-0.02
3572,NCI-H1355,TKI258,-0.9
3573,NCI-H1355,Erlotinib,-0.74
3574,MHH-ES-1,AEW541,-0.25
3575,MHH-ES-1,Nilotinib,-0.4
3576,MHH-ES-1,17-AAG,0.83
3577,MHH-ES-1,PHA-665752,-0.9
3578,MHH-ES-1,Lapatinib,-0.63
3579,MHH-ES-1,Nutlin-3,-0.9
3580,MHH-ES-1,AZD0530,-0.04
3581,MHH-ES-1,PF2341066,-0.71
3582,MHH-ES-1,L-685458,-0.86
3583,MHH-ES-1,ZD-6474,-0.9
3584,MHH-ES-1,Panobinostat,1.2
3585,MHH-ES-1,Sorafenib,-0.51
3586,MHH-ES-1,Irinotecan,1.34
3587,MHH-ES-1,Topotecan,1.66
3588,MHH-ES-1,LBW242,-0.9
3589,MHH-ES-1,PD-0325901,1.57
3590,MHH-ES-1,PD-0332991,-0.27
3591,MHH-ES-1,Paclitaxel,2.58
3592,MHH-ES-1,AZD6244,0.15
3593,MHH-ES-1,PLX4720,-0.9
3594,MHH-ES-1,RAF265,0.55
3595,MHH-ES-1,TAE684,0.19
3596,MHH-ES-1,TKI258,-0.85
3597,MHH-ES-1,Erlotinib,-0.89
3598,IA-LM,AEW541,-0.9
3599,IA-LM,Nilotinib,-0.9
3600,IA-LM,17-AAG,-0.9
3601,IA-LM,PHA-665752,-0.9
3602,IA-LM,Lapatinib,-0.9
3603,IA-LM,Nutlin-3,-0.9
3604,IA-LM,AZD0530,-0.9
3605,IA-LM,PF2341066,-0.9
3606,IA-LM,L-685458,-0.9
3607,IA-LM,ZD-6474,-0.9
3608,IA-LM,Panobinostat,0.93
3609,IA-LM,Sorafenib,-0.82
3610,IA-LM,Irinotecan,-0.04
3611,IA-LM,Topotecan,0.11
3612,IA-LM,LBW242,-0.9
3613,IA-LM,PD-0325901,-0.9
3614,IA-LM,PD-0332991,-0.9
3615,IA-LM,Paclitaxel,-0.9
3616,IA-LM,AZD6244,-0.9
3617,IA-LM,PLX4720,-0.9
3618,IA-LM,RAF265,-0.41
3619,IA-LM,TAE684,-0.9
3620,IA-LM,TKI258,-0.9
3621,IA-LM,Erlotinib,-0.9
3622,SW 1990,AEW541,-0.9
3623,SW 1990,Nilotinib,-0.89
3624,SW 1990,17-AAG,1.26
3625,SW 1990,PHA-665752,-0.9
3626,SW 1990,Lapatinib,-0.9
3627,SW 1990,Nutlin-3,-0.9
3628,SW 1990,AZD0530,-0.88
3629,SW 1990,PF2341066,-0.75
3630,SW 1990,L-685458,-0.9
3631,SW 1990,ZD-6474,-0.9
3632,SW 1990,Panobinostat,0.92
3633,SW 1990,Sorafenib,-0.9
3634,SW 1990,Topotecan,1.38
3635,SW 1990,LBW242,-0.9
3636,SW 1990,PD-0325901,0.65
3637,SW 1990,PD-0332991,-0.9
3638,SW 1990,Paclitaxel,1.47
3639,SW 1990,AZD6244,-0.6
3640,SW 1990,PLX4720,-0.9
3641,SW 1990,RAF265,-0.39
3642,SW 1990,TAE684,-0.19
3643,SW 1990,TKI258,-0.61
3644,SW 1990,Erlotinib,-0.9
3645,EB1,AEW541,-0.9
3646,EB1,Nilotinib,-0.9
3647,EB1,17-AAG,0.09
3648,EB1,PHA-665752,-0.9
3649,EB1,Lapatinib,-0.9
3650,EB1,Nutlin-3,-0.9
3651,EB1,AZD0530,-0.59
3652,EB1,PF2341066,-0.9
3653,EB1,L-685458,-0.9
3654,EB1,ZD-6474,-0.17
3655,EB1,Panobinostat,0.68
3656,EB1,Sorafenib,-0.9
3657,EB1,Topotecan,0.5
3658,EB1,LBW242,-0.9
3659,EB1,PD-0325901,-0.9
3660,EB1,PD-0332991,-0.9
3661,EB1,Paclitaxel,1.89
3662,EB1,AZD6244,-0.9
3663,EB1,PLX4720,-0.9
3664,EB1,RAF265,-0.14
3665,EB1,TAE684,-0.9
3666,EB1,TKI258,-0.9
3667,EB1,Erlotinib,-0.9
3668,COLO-320,AEW541,-0.16
3669,COLO-320,Nilotinib,-0.7
3670,COLO-320,17-AAG,-0.2
3671,COLO-320,PHA-665752,-0.9
3672,COLO-320,Lapatinib,-0.8
3673,COLO-320,Nutlin-3,-0.9
3674,COLO-320,AZD0530,-0.9
3675,COLO-320,PF2341066,-0.83
3676,COLO-320,L-685458,-0.9
3677,COLO-320,ZD-6474,-0.9
3678,COLO-320,Panobinostat,1.17
3679,COLO-320,Sorafenib,-0.82
3680,COLO-320,Irinotecan,0.44
3681,COLO-320,Topotecan,0.24
3682,COLO-320,LBW242,-0.9
3683,COLO-320,PD-0325901,-0.9
3684,COLO-320,PD-0332991,-0.83
3685,COLO-320,Paclitaxel,0.5
3686,COLO-320,AZD6244,-0.9
3687,COLO-320,PLX4720,-0.9
3688,COLO-320,RAF265,0.57
3689,COLO-320,TAE684,0.48
3690,COLO-320,TKI258,-0.5
3691,COLO-320,Erlotinib,-0.9
3692,PL45,AEW541,-0.8
3693,PL45,Nilotinib,-0.9
3694,PL45,17-AAG,1.27
3695,PL45,PHA-665752,-0.9
3696,PL45,Lapatinib,-0.9
3697,PL45,Nutlin-3,-0.9
3698,PL45,AZD0530,-0.7
3699,PL45,PF2341066,-0.9
3700,PL45,L-685458,-0.9
3701,PL45,ZD-6474,-0.9
3702,PL45,Panobinostat,1.06
3703,PL45,Sorafenib,-0.9
3704,PL45,Irinotecan,0.62
3705,PL45,Topotecan,0.23
3706,PL45,LBW242,-0.9
3707,PL45,PD-0325901,0.22
3708,PL45,PD-0332991,-0.9
3709,PL45,Paclitaxel,2.42
3710,PL45,AZD6244,-0.9
3711,PL45,PLX4720,-0.9
3712,PL45,RAF265,-0.9
3713,PL45,TAE684,-0.45
3714,PL45,TKI258,-0.9
3715,PL45,Erlotinib,-0.9
3716,NCI-H2087,AEW541,-0.89
3717,NCI-H2087,Nilotinib,-0.78
3718,NCI-H2087,17-AAG,1.19
3719,NCI-H2087,PHA-665752,-0.9
3720,NCI-H2087,Lapatinib,-0.9
3721,NCI-H2087,Nutlin-3,-0.9
3722,NCI-H2087,AZD0530,-0.9
3723,NCI-H2087,PF2341066,-0.9
3724,NCI-H2087,L-685458,-0.9
3725,NCI-H2087,ZD-6474,-0.9
3726,NCI-H2087,Panobinostat,0.94
3727,NCI-H2087,Sorafenib,-0.65
3728,NCI-H2087,Topotecan,0.72
3729,NCI-H2087,LBW242,-0.9
3730,NCI-H2087,PD-0325901,1.26
3731,NCI-H2087,PD-0332991,-0.9
3732,NCI-H2087,Paclitaxel,1.98
3733,NCI-H2087,AZD6244,0.39
3734,NCI-H2087,PLX4720,-0.72
3735,NCI-H2087,RAF265,-0.43
3736,NCI-H2087,TAE684,-0.82
3737,NCI-H2087,TKI258,-0.9
3738,NCI-H2087,Erlotinib,-0.9
3739,Hs 683,AEW541,-0.84
3740,Hs 683,Nilotinib,-0.9
3741,Hs 683,17-AAG,0.84
3742,Hs 683,PHA-665752,-0.9
3743,Hs 683,Lapatinib,-0.9
3744,Hs 683,Nutlin-3,-0.9
3745,Hs 683,AZD0530,-0.9
3746,Hs 683,PF2341066,-0.78
3747,Hs 683,L-685458,-0.9
3748,Hs 683,ZD-6474,-0.9
3749,Hs 683,Panobinostat,0.78
3750,Hs 683,Sorafenib,-0.9
3751,Hs 683,Irinotecan,0.37
3752,Hs 683,Topotecan,-0.06
3753,Hs 683,LBW242,-0.9
3754,Hs 683,PD-0325901,-0.9
3755,Hs 683,PD-0332991,-0.9
3756,Hs 683,Paclitaxel,2.13
3757,Hs 683,AZD6244,-0.9
3758,Hs 683,PLX4720,-0.9
3759,Hs 683,RAF265,-0.9
3760,Hs 683,TAE684,-0.55
3761,Hs 683,TKI258,-0.65
3762,Hs 683,Erlotinib,-0.9
3763,CI-1,AEW541,-0.9
3764,CI-1,Nilotinib,-0.9
3765,CI-1,17-AAG,0.32
3766,CI-1,PHA-665752,-0.9
3767,CI-1,Lapatinib,-0.9
3768,CI-1,Nutlin-3,-0.9
3769,CI-1,AZD0530,-0.9
3770,CI-1,PF2341066,-0.9
3771,CI-1,L-685458,-0.9
3772,CI-1,ZD-6474,-0.39
3773,CI-1,Panobinostat,1.37
3774,CI-1,Sorafenib,-0.9
3775,CI-1,Irinotecan,1.46
3776,CI-1,Topotecan,1.37
3777,CI-1,LBW242,-0.9
3778,CI-1,PD-0325901,-0.9
3779,CI-1,PD-0332991,-0.24
3780,CI-1,Paclitaxel,2.36
3781,CI-1,AZD6244,-0.9
3782,CI-1,PLX4720,-0.9
3783,CI-1,RAF265,0.68
3784,CI-1,TAE684,-0.9
3785,CI-1,TKI258,0.85
3786,CI-1,Erlotinib,-0.9
3787,OCUM-1,AEW541,-0.9
3788,OCUM-1,Nilotinib,-0.9
3789,OCUM-1,17-AAG,1.33
3790,OCUM-1,PHA-665752,-0.9
3791,OCUM-1,Lapatinib,-0.9
3792,OCUM-1,Nutlin-3,-0.9
3793,OCUM-1,AZD0530,-0.9
3794,OCUM-1,PF2341066,-0.6
3795,OCUM-1,L-685458,-0.9
3796,OCUM-1,ZD-6474,-0.9
3797,OCUM-1,Panobinostat,1.78
3798,OCUM-1,Sorafenib,-0.9
3799,OCUM-1,Irinotecan,0.59
3800,OCUM-1,Topotecan,0.7
3801,OCUM-1,LBW242,-0.9
3802,OCUM-1,PD-0325901,1.71
3803,OCUM-1,PD-0332991,-0.9
3804,OCUM-1,Paclitaxel,2.08
3805,OCUM-1,AZD6244,1.17
3806,OCUM-1,PLX4720,-0.9
3807,OCUM-1,RAF265,-0.9
3808,OCUM-1,TAE684,-0.54
3809,OCUM-1,TKI258,-0.9
3810,OCUM-1,Erlotinib,-0.9
3811,SW620,AEW541,-0.25
3812,SW620,Nilotinib,-0.9
3813,SW620,17-AAG,1.41
3814,SW620,PHA-665752,-0.9
3815,SW620,Lapatinib,-0.9
3816,SW620,Nutlin-3,-0.9
3817,SW620,AZD0530,-0.9
3818,SW620,PF2341066,-0.5
3819,SW620,L-685458,-0.9
3820,SW620,ZD-6474,-0.9
3821,SW620,Panobinostat,1.48
3822,SW620,Sorafenib,-0.9
3823,SW620,Irinotecan,1
3824,SW620,Topotecan,0.96
3825,SW620,LBW242,-0.9
3826,SW620,PD-0325901,2
3827,SW620,PD-0332991,-0.9
3828,SW620,Paclitaxel,2.59
3829,SW620,AZD6244,1.24
3830,SW620,PLX4720,-0.9
3831,SW620,RAF265,-0.52
3832,SW620,TAE684,0.01
3833,SW620,TKI258,-0.52
3834,SW620,Erlotinib,-0.9
3835,SK-CO-1,AEW541,-0.77
3836,SK-CO-1,Nilotinib,0.8
3837,SK-CO-1,17-AAG,1.25
3838,SK-CO-1,PHA-665752,-0.9
3839,SK-CO-1,Lapatinib,0.15
3840,SK-CO-1,Nutlin-3,-0.9
3841,SK-CO-1,AZD0530,-0.52
3842,SK-CO-1,PF2341066,-0.9
3843,SK-CO-1,L-685458,-0.9
3844,SK-CO-1,ZD-6474,-0.5
3845,SK-CO-1,Panobinostat,0.87
3846,SK-CO-1,Sorafenib,-0.9
3847,SK-CO-1,Topotecan,-0.9
3848,SK-CO-1,LBW242,-0.9
3849,SK-CO-1,PD-0325901,0.89
3850,SK-CO-1,PD-0332991,-0.9
3851,SK-CO-1,Paclitaxel,-0.9
3852,SK-CO-1,AZD6244,0.03
3853,SK-CO-1,PLX4720,-0.9
3854,SK-CO-1,RAF265,-0.71
3855,SK-CO-1,TAE684,0.04
3856,SK-CO-1,TKI258,-0.86
3857,SK-CO-1,Erlotinib,-0.9
3858,SNU-398,AEW541,-0.9
3859,SNU-398,17-AAG,0.26
3860,SNU-398,PHA-665752,-0.9
3861,SNU-398,Lapatinib,-0.9
3862,SNU-398,Nutlin-3,-0.9
3863,SNU-398,AZD0530,-0.9
3864,SNU-398,PF2341066,-0.68
3865,SNU-398,L-685458,-0.9
3866,SNU-398,ZD-6474,-0.9
3867,SNU-398,Panobinostat,1.27
3868,SNU-398,Sorafenib,-0.9
