Drug,Cell,Label,LN_IC50
Lapatinib,NCIH226_LUNG,Resistance,2.079441542
Lapatinib,NCIH2286_LUNG,Resistance,1.996003973
Lapatinib,NCIH23_LUNG,Resistance,2.079441542
Lapatinib,NCIH2444_LUNG,Sensitivity,0.557629689
Lapatinib,NCIH2452_PLEURA,Resistance,2.079441542
Lapatinib,NCIH28_PLEURA,Resistance,1.068781486
Lapatinib,NCIH322_LUNG,Sensitivity,0.309048547
Lapatinib,NCIH3255_LUNG,Sensitivity,-1.097323663
Lapatinib,NCIH358_LUNG,Resistance,1.04321939
Lapatinib,NCIH441_LUNG,Resistance,2.079441542
Lapatinib,NCIH460_LUNG,Resistance,2.079441542
Lapatinib,NCIH520_LUNG,Resistance,2.079441542
Lapatinib,NCIH522_LUNG,Resistance,2.079441542
Lapatinib,NCIH647_LUNG,Resistance,2.079441542
Lapatinib,NCIH650_LUNG,Resistance,2.079441542
Lapatinib,NCIH661_LUNG,Resistance,2.079441542
Lapatinib,NCIH727_LUNG,Resistance,2.079441542
Lapatinib,NCIH747_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,NCIH810_LUNG,Resistance,2.079441542
Lapatinib,NCIN87_STOMACH,Sensitivity,-2.716487445
Lapatinib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.992424659
Lapatinib,NIHOVCAR3_OVARY,Resistance,1.632711906
Lapatinib,NUGC3_STOMACH,Resistance,0.879938954
Lapatinib,NUGC4_STOMACH,Sensitivity,-1.762919479
Lapatinib,OC314_OVARY,Resistance,2.079441542
Lapatinib,OC315_OVARY,Resistance,2.079441542
Lapatinib,OC316_OVARY,Resistance,2.079441542
Lapatinib,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,OCUM1_STOMACH,Resistance,2.079441542
Lapatinib,OE33_OESOPHAGUS,Resistance,1.263661153
Lapatinib,ONCODG1_OVARY,Resistance,2.079441542
Lapatinib,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,OV90_OVARY,Resistance,2.079441542
Lapatinib,OVCAR4_OVARY,Resistance,2.079441542
Lapatinib,OVCAR8_OVARY,Resistance,1.628442295
Lapatinib,OVMANA_OVARY,Resistance,2.079441542
Lapatinib,OVSAHO_OVARY,Resistance,2.079441542
Lapatinib,OVTOKO_OVARY,Resistance,2.079441542
Lapatinib,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.943374455
Lapatinib,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,PANC0203_PANCREAS,Resistance,1.648136132
Lapatinib,PANC0327_PANCREAS,Resistance,1.932114255
Lapatinib,PANC0403_PANCREAS,Resistance,2.079441542
Lapatinib,PANC1005_PANCREAS,Resistance,2.077897663
Lapatinib,PATU8902_PANCREAS,Resistance,2.079441542
Lapatinib,PC14_LUNG,Resistance,0.765309187
Lapatinib,PC3_PROSTATE,Resistance,2.079441542
Lapatinib,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,PK1_PANCREAS,Resistance,1.979106005
Lapatinib,PK45H_PANCREAS,Resistance,2.079441542
Lapatinib,PK59_PANCREAS,Resistance,1.823014822
Lapatinib,PL45_PANCREAS,Resistance,2.079441542
Lapatinib,PLCPRF5_LIVER,Resistance,1.897534866
Lapatinib,PSN1_PANCREAS,Resistance,2.079441542
Lapatinib,QGP1_PANCREAS,Resistance,2.079441542
Lapatinib,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,RD_SOFT_TISSUE,Resistance,2.079441542
Lapatinib,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.055607699
Lapatinib,RERFGC1B_STOMACH,Resistance,2.079441542
Lapatinib,RERFLCAI_LUNG,Resistance,2.079441542
Lapatinib,RERFLCMS_LUNG,Resistance,2.079441542
Lapatinib,RKO_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,RL952_ENDOMETRIUM,Resistance,1.102930725
Lapatinib,RPMI7951_SKIN,Resistance,2.079441542
Lapatinib,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.791154418
Lapatinib,RT112_URINARY_TRACT,Resistance,1.875782584
Lapatinib,RT4_URINARY_TRACT,Resistance,2.079441542
Lapatinib,RVH421_SKIN,Resistance,2.079441542
Lapatinib,SAOS2_BONE,Resistance,2.079441542
Lapatinib,SBC5_LUNG,Resistance,2.079441542
Lapatinib,SCABER_URINARY_TRACT,Sensitivity,0.413278317
Lapatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance,0.874884879
Lapatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance,1.455637504
Lapatinib,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,SH10TC_STOMACH,Resistance,2.079441542
Lapatinib,SHP77_LUNG,Resistance,2.079441542
Lapatinib,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.060753914
Lapatinib,SIMA_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SJRH30_SOFT_TISSUE,Resistance,2.079441542
Lapatinib,SJSA1_BONE,Resistance,2.079441542
Lapatinib,SKBR3_BREAST,Sensitivity,-1.627643452
Lapatinib,SKCO1_LARGE_INTESTINE,Sensitivity,-0.334605775
Lapatinib,SKES1_BONE,Resistance,2.079441542
Lapatinib,SKHEP1_LIVER,Resistance,2.079441542
Lapatinib,SKLMS1_SOFT_TISSUE,Resistance,1.96523427
Lapatinib,SKLU1_LUNG,Resistance,2.079441542
Lapatinib,SKMEL2_SKIN,Resistance,2.079441542
Lapatinib,SKMEL24_SKIN,Resistance,2.079441542
Lapatinib,SKMEL30_SKIN,Resistance,2.079441542
Lapatinib,SKMEL31_SKIN,Resistance,2.079441542
Lapatinib,SKMEL5_SKIN,Resistance,2.079441542
Lapatinib,SKMES1_LUNG,Sensitivity,0.389636579
Lapatinib,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.862872
Lapatinib,SKNAS_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SKNBE2_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SKNDZ_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SKNFI_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SKNSH_AUTONOMIC_GANGLIA,Resistance,2.079441542
Lapatinib,SKOV3_OVARY,Sensitivity,-0.016421726
Lapatinib,SNGM_ENDOMETRIUM,Resistance,2.079441542
Lapatinib,SNU1_STOMACH,Resistance,2.079441542
Lapatinib,SNU16_STOMACH,Resistance,1.901774724
Lapatinib,SNU182_LIVER,Resistance,2.079441542
Lapatinib,SNU387_LIVER,Resistance,2.079441542
Lapatinib,SNU398_LIVER,Resistance,2.079441542
Lapatinib,SNU423_LIVER,Resistance,2.079441542
Lapatinib,SNU449_LIVER,Resistance,2.079441542
Lapatinib,SNU475_LIVER,Resistance,2.079441542
Lapatinib,SNUC2A_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,SQ1_LUNG,Resistance,2.079441542
Lapatinib,SU8686_PANCREAS,Resistance,2.079441542
Lapatinib,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.113904859
Lapatinib,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.61673667
Lapatinib,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.95125581
Lapatinib,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.919732659
Lapatinib,SUIT2_PANCREAS,Resistance,2.079441542
Lapatinib,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance,1.907627531
Lapatinib,SW1271_LUNG,Resistance,2.079441542
Lapatinib,SW1353_BONE,Resistance,2.079441542
Lapatinib,SW1417_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,SW1573_LUNG,Resistance,2.079441542
Lapatinib,SW1990_PANCREAS,Resistance,2.079441542
Lapatinib,SW403_LARGE_INTESTINE,Resistance,0.8669133
Lapatinib,SW48_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,SW480_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,SW579_THYROID,Resistance,2.079441542
Lapatinib,SW620_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,SW780_URINARY_TRACT,Resistance,2.079441542
Lapatinib,SW900_LUNG,Resistance,2.079441542
Lapatinib,T24_URINARY_TRACT,Resistance,2.079441542
Lapatinib,T3M10_LUNG,Resistance,1.96999644
Lapatinib,T47D_BREAST,Resistance,2.079441542
Lapatinib,T84_LARGE_INTESTINE,Resistance,2.079441542
Lapatinib,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,TC71_BONE,Resistance,2.079441542
Lapatinib,TCCSUP_URINARY_TRACT,Resistance,2.079441542
Lapatinib,TE1_OESOPHAGUS,Resistance,2.079441542
Lapatinib,TE11_OESOPHAGUS,Sensitivity,-0.449808688
Lapatinib,TE15_OESOPHAGUS,Sensitivity,0.251441894
Lapatinib,TE5_OESOPHAGUS,Resistance,2.079441542
Lapatinib,TE617T_SOFT_TISSUE,Sensitivity,-1.414990184
Lapatinib,TE9_OESOPHAGUS,Resistance,1.767343642
Lapatinib,TEN_ENDOMETRIUM,Resistance,2.079441542
Lapatinib,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Lapatinib,TOV112D_OVARY,Resistance,2.079441542
Lapatinib,TOV21G_OVARY,Resistance,2.079441542
Lapatinib,TT2609C02_THYROID,Resistance,2.079441542
Lapatinib,TYKNU_OVARY,Resistance,1.675864207
Lapatinib,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,U2OS_BONE,Resistance,2.079441542
Lapatinib,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.941868974
Lapatinib,UACC257_SKIN,Resistance,2.079441542
Lapatinib,UACC62_SKIN,Resistance,2.079441542
Lapatinib,UACC812_BREAST,Resistance,2.079441542
Lapatinib,UMUC3_URINARY_TRACT,Resistance,2.079441542
Lapatinib,VMRCLCD_LUNG,Resistance,2.079441542
Lapatinib,VMRCRCW_KIDNEY,Resistance,1.359718465
Lapatinib,VMRCRCZ_KIDNEY,Resistance,2.079441542
Lapatinib,WM115_SKIN,Resistance,2.079441542
Lapatinib,WM1799_SKIN,Resistance,2.079441542
Lapatinib,WM2664_SKIN,Resistance,2.079441542
Lapatinib,WM793_SKIN,Resistance,1.53507334
Lapatinib,WM88_SKIN,Resistance,2.079441542
Lapatinib,WM983B_SKIN,Resistance,1.73855563
Lapatinib,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Lapatinib,ZR751_BREAST,Resistance,2.079441542
Lapatinib,ZR7530_BREAST,Sensitivity,-1.792199058
Nutlin-3a (-),1321N1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),22RV1_PROSTATE,Sensitivity,2.079441542
Nutlin-3a (-),42MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),5637_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),639V_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.636853866
Nutlin-3a (-),769P_KIDNEY,Sensitivity,1.721212161
Nutlin-3a (-),786O_KIDNEY,Sensitivity,2.079441542
Nutlin-3a (-),8305C_THYROID,Sensitivity,2.079441542
Nutlin-3a (-),8505C_THYROID,Sensitivity,2.079441542
Nutlin-3a (-),8MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),A172_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),A204_SOFT_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),A2058_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),A253_SALIVARY_GLAND,Sensitivity,2.079441542
Nutlin-3a (-),A2780_OVARY,Sensitivity,1.402593215
Nutlin-3a (-),A375_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),A549_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),A673_BONE,Sensitivity,2.079441542
Nutlin-3a (-),ACHN_KIDNEY,Sensitivity,2.079441542
Nutlin-3a (-),ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.697155665
Nutlin-3a (-),AN3CA_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),ASPC1_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),AU565_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),AZ521_STOMACH,Sensitivity,0.756675839
Nutlin-3a (-),BCPAP_THYROID,Sensitivity,2.079441542
Nutlin-3a (-),BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),BFTC909_KIDNEY,Sensitivity,2.079441542
Nutlin-3a (-),BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),BT20_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),BT474_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),BT549_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),BXPC3_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),C2BBE1_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),C32_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),C3A_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),CAKI2_KIDNEY,Sensitivity,2.079441542
Nutlin-3a (-),CAL12T_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),CAL27_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),CAL78_BONE,Sensitivity,2.079441542
Nutlin-3a (-),CAL851_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),CALU1_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),CALU3_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),CALU6_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),CAMA1_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),CAPAN2_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),CAS1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),CCK81_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),CHL1_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),CHP212_AUTONOMIC_GANGLIA,Sensitivity,2.079441542
Nutlin-3a (-),CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),COLO201_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),COLO205_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),COLO320_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),COLO678_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),COLO679_SKIN,Sensitivity,1.943328356
Nutlin-3a (-),COLO741_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),CORL105_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),CORL23_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),COV318_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),COV504_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),DAOY_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),DETROIT562_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),DKMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),DMS114_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.953844483
Nutlin-3a (-),DU145_PROSTATE,Sensitivity,2.079441542
Nutlin-3a (-),DV90_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),EBC1_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),EFE184_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),EFM19_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),EFO21_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),EFO27_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),EN_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),ES2_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),ESS1_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),FADU_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),FU97_STOMACH,Sensitivity,2.079441542
Nutlin-3a (-),FUOV1_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),G361_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),G401_SOFT_TISSUE,Sensitivity,1.669873038
Nutlin-3a (-),G402_SOFT_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),GAMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),GB1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),GCIY_STOMACH,Sensitivity,2.079441542
Nutlin-3a (-),GCT_SOFT_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),GI1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),GMS10_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),H4_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),HARA_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC1187_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC1395_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC15_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC1569_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC1806_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC1954_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC2935_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC4006_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC44_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC56_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),HCC70_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HCC78_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCC827_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HCT116_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),HCT15_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),HDQP1_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HEC151_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC1A_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC1B_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC251_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC265_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC59_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEC6_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),HEP3B217_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),HEPG2_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),HEYA8_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),HGC27_STOMACH,Sensitivity,2.079441542
Nutlin-3a (-),HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),HLE_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),HLF_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),HMC18_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HMCB_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HOS_BONE,Sensitivity,2.079441542
Nutlin-3a (-),HPAC_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),HPAFII_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),HS229T_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),HS294T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS578T_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HS683_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),HS695T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS729_SOFT_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),HS739T_BREAST,Sensitivity,2.079441542
Nutlin-3a (-),HS746T_STOMACH,Sensitivity,2.079441542
Nutlin-3a (-),HS766T_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),HS840T_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),HS852T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS895T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS936T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS939T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HS944T_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HSC2_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),HT1080_SOFT_TISSUE,Sensitivity,1.802860148
Nutlin-3a (-),HT1197_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),HT1376_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),HT144_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),HT29_LARGE_INTESTINE,Sensitivity,2.079441542
Nutlin-3a (-),HUCCT1_BILIARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),HUH1_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),HUPT3_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),HUPT4_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),IALM_LUNG,Sensitivity,2.079441542
Nutlin-3a (-),IGR37_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),IGR39_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),IGROV1_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),IM95_STOMACH,Sensitivity,2.079441542
Nutlin-3a (-),IMR32_AUTONOMIC_GANGLIA,Sensitivity,1.070425172
Nutlin-3a (-),IPC298_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Sensitivity,2.079441542
Nutlin-3a (-),ISTMES1_PLEURA,Sensitivity,2.079441542
Nutlin-3a (-),ISTMES2_PLEURA,Sensitivity,2.079441542
Nutlin-3a (-),J82_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),JHH2_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),JHH4_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),JHH5_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),JHH6_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),JHH7_LIVER,Sensitivity,2.079441542
Nutlin-3a (-),JHOS2_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),JHOS4_OVARY,Sensitivity,2.079441542
Nutlin-3a (-),JHUEM2_ENDOMETRIUM,Sensitivity,2.074226208
Nutlin-3a (-),JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),JMSU1_URINARY_TRACT,Sensitivity,2.079441542
Nutlin-3a (-),JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.301970941
Nutlin-3a (-),K029AX_SKIN,Sensitivity,2.079441542
Nutlin-3a (-),KALS1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
Nutlin-3a (-),KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
Nutlin-3a (-),KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.723577896
Nutlin-3a (-),KCIMOH1_PANCREAS,Sensitivity,2.079441542
Nutlin-3a (-),KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
